1	1	1	1	0	1	1	1	1894	1
2	1	1	0	0	1	2	2	1587	1
3	1	1	1	1	0	1	1	1125	1
4	1	1	0	0	0	1	2	1107	0
5	1	1	1	0	0	2	1	1898	0
6	1	1	0	1	1	1	1	2824	1
7	1	1	0	1	0	2	2	2602	1
8	1	1	1	1	1	2	1	1471	0
9	1	1	1	1	0	1	2	2933	0
10	1	1	0	0	0	1	2	1704	0
11	1	1	1	0	0	2	1	1823	0
12	1	1	0	0	1	2	1	2427	0
13	1	1	1	0	1	1	1	2539	1
14	1	1	1	1	1	2	1	2607	0
15	1	1	0	1	1	1	1	2659	1
16	1	1	0	1	0	2	2	2526	1
17	1	1	1	0	0	2	2	2215	1
18	1	1	1	0	1	1	1	2943	1
19	1	1	1	1	1	2	1	2319	0
20	1	1	0	1	1	1	2	3239	0
21	1	1	0	0	1	2	2	1344	1
22	1	1	0	1	0	2	2	1823	1
23	1	1	0	0	0	1	2	1382	0
24	1	1	1	1	0	1	1	2049	1
25	1	1	1	0	0	2	2	2031	1
26	1	1	0	1	0	2	2	2223	1
27	1	1	1	0	1	1	1	1329	1
28	1	1	0	1	1	1	1	1676	1
29	1	1	0	0	0	1	2	1251	0
30	1	1	0	0	1	2	2	2035	1
31	1	1	1	1	0	1	1	1357	1
32	1	1	1	1	1	2	1	2200	0
