1	3	3	1	0	0	1	1	1726	1
2	3	3	1	0	1	2	2	1035	1
3	3	3	0	0	0	1	1	1578	1
4	3	3	1	1	1	1	1	1703	1
5	3	3	0	0	1	2	2	1609	1
6	3	3	0	1	0	2	2	1807	1
7	3	3	1	1	0	2	2	1380	1
8	3	3	0	1	1	1	1	2108	1
9	3	3	1	0	0	1	1	1405	1
10	3	3	0	1	0	2	2	2169	1
11	3	3	1	0	1	2	2	962	1
12	3	3	1	1	1	1	1	2143	1
13	3	3	0	0	0	1	1	1217	1
14	3	3	0	1	1	1	2	2804	0
15	3	3	0	0	1	2	2	1860	1
16	3	3	1	1	0	2	2	1248	1
17	3	3	0	1	0	2	1	1387	0
18	3	3	1	0	0	1	1	1221	1
19	3	3	0	0	1	2	2	1089	1
20	3	3	1	1	1	1	1	1943	1
21	3	3	0	1	1	1	1	1830	1
22	3	3	1	1	0	2	2	1078	1
23	3	3	1	0	1	2	2	883	1
24	3	3	0	0	0	1	1	1035	1
25	3	3	1	1	1	1	1	1690	1
26	3	3	1	1	0	2	2	1127	1
27	3	3	1	0	0	1	1	1398	1
28	3	3	0	1	1	1	2	1605	0
29	3	3	0	0	1	2	2	791	1
30	3	3	1	0	1	2	2	1013	1
31	3	3	0	1	0	2	2	1609	1
32	3	3	0	0	0	1	1	1015	1
