1	3	4	1	0	0	1	1	1272	1
2	3	4	1	1	1	1	1	1685	1
3	3	4	0	1	0	2	2	930	1
4	3	4	0	0	1	2	2	999	1
5	3	4	0	0	0	1	1	1164	1
6	3	4	1	0	1	2	2	1008	1
7	3	4	1	1	0	2	2	1102	1
8	3	4	0	1	1	1	1	980	1
9	3	4	0	0	1	2	2	1334	1
10	3	4	1	1	1	1	1	1383	1
11	3	4	1	0	1	2	2	942	1
12	3	4	0	1	1	1	1	1121	1
13	3	4	0	0	0	1	1	1436	1
14	3	4	0	1	0	2	2	1192	1
15	3	4	1	1	0	2	2	1450	1
16	3	4	1	0	0	1	1	1386	1
17	3	4	1	0	1	2	2	992	1
18	3	4	1	1	1	1	1	1227	1
19	3	4	0	1	0	2	2	1138	1
20	3	4	1	1	0	2	2	1106	1
21	3	4	0	0	0	1	1	1256	1
22	3	4	1	0	0	1	1	1267	1
23	3	4	0	1	1	1	1	1171	1
24	3	4	0	0	1	2	2	1319	1
25	3	4	1	1	0	2	2	1605	1
26	3	4	1	1	1	1	1	1162	1
27	3	4	1	0	0	1	1	1265	1
28	3	4	0	1	1	1	1	1259	1
29	3	4	0	0	0	1	1	1166	1
30	3	4	0	0	1	2	2	1394	1
31	3	4	0	1	0	2	2	1393	1
32	3	4	1	0	1	2	2	1015	1
