1	3	3	0	0	1	2	2	1289	1
2	3	3	0	0	0	1	1	1566	1
3	3	3	1	0	0	1	1	1135	1
4	3	3	0	1	1	1	1	1103	1
5	3	3	1	1	0	2	2	1288	1
6	3	3	0	1	0	2	2	937	1
7	3	3	1	0	1	2	2	708	1
8	3	3	1	1	1	1	1	1238	1
9	3	3	0	0	0	1	1	1707	1
10	3	3	1	1	0	2	2	1990	1
11	3	3	1	0	0	1	1	1369	1
12	3	3	1	0	1	2	2	961	1
13	3	3	0	1	1	1	1	1082	1
14	3	3	0	0	1	2	2	1100	1
15	3	3	0	1	0	2	2	1336	1
16	3	3	1	1	1	1	1	1205	1
17	3	3	1	1	0	2	2	1272	1
18	3	3	1	0	0	1	1	1313	1
19	3	3	0	1	0	2	2	1058	1
20	3	3	1	1	1	1	1	1253	1
21	3	3	0	1	1	1	1	1511	1
22	3	3	0	0	0	1	2	1363	0
23	3	3	1	0	1	2	2	1223	1
24	3	3	0	0	1	2	2	1499	1
25	3	3	0	1	0	2	2	830	1
26	3	3	0	1	1	1	1	1696	1
27	3	3	1	1	0	2	2	1217	1
28	3	3	1	0	1	2	2	868	1
29	3	3	0	0	1	2	2	998	1
30	3	3	0	0	0	1	1	1433	1
31	3	3	1	1	1	1	1	1269	1
32	3	3	1	0	0	1	1	1398	1
