1	3	2	0	1	0	2	2	918	1
2	3	2	0	0	0	1	1	1177	1
3	3	2	1	0	1	2	2	1080	1
4	3	2	1	0	0	1	1	1786	1
5	3	2	1	1	1	1	2	1496	0
6	3	2	0	0	1	2	2	3120	1
7	3	2	1	1	0	2	2	1384	1
8	3	2	0	1	1	1	1	2008	1
9	3	2	1	0	0	1	1	1670	1
10	3	2	0	0	0	1	1	1522	1
11	3	2	0	1	0	2	2	1494	1
12	3	2	1	1	0	2	2	1027	1
13	3	2	1	1	1	1	1	2403	1
14	3	2	1	0	1	2	2	1863	1
15	3	2	0	0	1	2	2	1008	1
16	3	2	0	1	1	1	1	2372	1
17	3	2	1	1	0	2	NaN	NaN	0
18	3	2	1	1	1	1	1	2172	1
19	3	2	0	1	0	2	1	1881	0
20	3	2	1	0	1	2	2	1094	1
21	3	2	0	0	0	1	1	1228	1
22	3	2	0	0	1	2	2	1554	1
23	3	2	0	1	1	1	1	1814	1
24	3	2	1	0	0	1	1	2142	1
25	3	2	0	0	0	1	1	1443	1
26	3	2	0	0	1	2	2	856	1
27	3	2	0	1	1	1	1	1358	1
28	3	2	1	1	0	2	2	1778	1
29	3	2	0	1	0	2	2	1407	1
30	3	2	1	1	1	1	1	2046	1
31	3	2	1	0	1	2	2	1175	1
32	3	2	1	0	0	1	1	910	1
