1	2	4	1	0	0	2	2	785	1
2	2	4	0	1	1	1	1	717	1
3	2	4	1	1	0	2	2	1252	1
4	2	4	1	0	1	2	2	807	1
5	2	4	1	1	1	2	2	850	1
6	2	4	0	0	1	1	1	1227	1
7	2	4	0	1	0	1	1	804	1
8	2	4	0	0	0	1	1	851	1
9	2	4	1	0	1	2	2	1034	1
10	2	4	1	1	1	2	2	1527	1
11	2	4	0	0	1	1	1	1210	1
12	2	4	1	1	0	2	2	2304	1
13	2	4	0	0	0	1	1	1240	1
14	2	4	0	1	0	1	1	853	1
15	2	4	1	0	0	2	2	661	1
16	2	4	0	1	1	1	1	1798	1
17	2	4	1	0	1	2	2	937	1
18	2	4	0	1	0	1	1	631	1
19	2	4	0	0	0	1	1	1637	1
20	2	4	0	0	1	1	1	753	1
21	2	4	0	1	1	1	1	1184	1
22	2	4	1	0	0	2	2	831	1
23	2	4	1	1	1	2	2	748	1
24	2	4	1	1	0	2	2	625	1
25	2	4	0	0	1	1	1	1139	1
26	2	4	0	1	0	1	1	1728	1
27	2	4	0	0	0	1	1	1033	1
28	2	4	0	1	1	1	1	1068	1
29	2	4	1	1	0	2	2	1039	1
30	2	4	1	0	0	2	2	1401	1
31	2	4	1	1	1	2	2	693	1
32	2	4	1	0	1	2	2	1336	1
