1	1	1	1	1	0	1	1	2030	1
2	1	1	0	1	0	2	1	2363	0
3	1	1	1	0	1	1	1	1657	1
4	1	1	0	0	0	1	2	1033	0
5	1	1	1	0	0	2	1	2478	0
6	1	1	0	1	1	1	1	2579	1
7	1	1	0	0	1	2	2	3685	1
8	1	1	1	1	1	2	1	2305	0
9	1	1	1	0	1	1	2	2652	0
10	1	1	0	0	0	1	1	2549	1
11	1	1	1	0	0	2	1	1404	0
12	1	1	0	1	0	2	2	2326	1
13	1	1	1	1	0	1	1	2127	1
14	1	1	1	1	1	2	2	2509	1
15	1	1	0	1	1	1	2	978	0
16	1	1	0	0	1	2	1	1157	0
17	1	1	1	0	0	2	1	2061	0
18	1	1	1	1	0	1	1	1797	1
19	1	1	1	1	1	2	2	1647	1
20	1	1	0	1	1	1	1	1809	1
21	1	1	0	1	0	2	2	2282	1
22	1	1	0	0	1	2	2	2610	1
23	1	1	0	0	0	1	1	2676	1
24	1	1	1	0	1	1	1	2484	1
25	1	1	1	0	0	2	2	2145	1
26	1	1	0	0	1	2	2	2446	1
27	1	1	1	1	0	1	1	1671	1
28	1	1	0	1	1	1	1	1571	1
29	1	1	0	0	0	1	1	2071	1
30	1	1	0	1	0	2	2	1472	1
31	1	1	1	0	1	1	1	2295	1
32	1	1	1	1	1	2	2	1667	1
