1	1	2	1	0	0	2	1	1450	0
2	1	2	1	1	1	2	1	1503	0
3	1	2	0	0	1	2	2	1194	1
4	1	2	0	1	0	2	1	2147	0
5	1	2	0	0	0	1	2	1123	0
6	1	2	1	1	0	1	2	2290	0
7	1	2	1	0	1	1	1	1467	1
8	1	2	0	1	1	1	2	1398	0
9	1	2	0	1	0	2	1	2259	0
10	1	2	1	1	1	2	2	2813	1
11	1	2	1	1	0	1	1	1591	1
12	1	2	0	1	1	1	NaN	NaN	0
13	1	2	0	0	0	1	2	2394	0
14	1	2	0	0	1	2	2	1807	1
15	1	2	1	0	1	1	1	948	1
16	1	2	1	0	0	2	2	3704	1
17	1	2	1	1	0	1	1	1201	1
18	1	2	1	1	1	2	2	1702	1
19	1	2	0	0	1	2	2	958	1
20	1	2	1	0	1	1	1	1378	1
21	1	2	0	0	0	1	2	1519	0
22	1	2	1	0	0	2	2	2097	1
23	1	2	0	1	1	1	1	1179	1
24	1	2	0	1	0	2	2	2233	1
25	1	2	1	0	1	1	1	1825	1
26	1	2	1	1	1	2	2	1471	1
27	1	2	1	0	0	2	1	2416	0
28	1	2	0	1	1	1	1	1194	1
29	1	2	0	0	0	1	2	2143	0
30	1	2	0	1	0	2	2	2164	1
31	1	2	0	0	1	2	2	1221	1
32	1	2	1	1	0	1	1	1027	1
