1	2	4	1	0	0	2	2	739	1
2	2	4	1	0	1	2	2	812	1
3	2	4	0	0	0	1	1	989	1
4	2	4	1	1	1	2	2	803	1
5	2	4	0	0	1	1	1	775	1
6	2	4	0	1	0	1	1	803	1
7	2	4	1	1	0	2	2	678	1
8	2	4	0	1	1	1	1	654	1
9	2	4	1	0	0	2	2	735	1
10	2	4	0	1	0	1	1	804	1
11	2	4	1	0	1	2	2	775	1
12	2	4	1	1	1	2	2	1084	1
13	2	4	0	0	0	1	1	781	1
14	2	4	0	1	1	1	1	789	1
15	2	4	0	0	1	1	1	898	1
16	2	4	1	1	0	2	2	616	1
17	2	4	0	1	0	1	1	821	1
18	2	4	1	0	0	2	2	836	1
19	2	4	0	0	1	1	1	731	1
20	2	4	1	1	1	2	2	658	1
21	2	4	0	1	1	1	1	682	1
22	2	4	1	1	0	2	2	717	1
23	2	4	1	0	1	2	2	734	1
24	2	4	0	0	0	1	1	733	1
25	2	4	1	1	1	2	2	675	1
26	2	4	1	1	0	2	2	742	1
27	2	4	1	0	0	2	2	774	1
28	2	4	0	1	1	1	1	828	1
29	2	4	0	0	1	1	1	830	1
30	2	4	1	0	1	2	2	724	1
31	2	4	0	1	0	1	1	707	1
32	2	4	0	0	0	1	1	756	1
