1	1	3	0	0	1	2	2	1505	1
2	1	3	0	0	0	1	1	1286	1
3	1	3	1	1	0	1	1	1792	1
4	1	3	1	0	0	2	2	1791	1
5	1	3	1	1	1	2	2	1414	1
6	1	3	0	1	0	2	2	1426	1
7	1	3	1	0	1	1	1	1959	1
8	1	3	0	1	1	1	1	1905	1
9	1	3	1	0	0	2	2	1569	1
10	1	3	0	0	0	1	1	1919	1
11	1	3	0	0	1	2	2	1059	1
12	1	3	1	0	1	1	1	1577	1
13	1	3	1	1	1	2	2	1884	1
14	1	3	1	1	0	1	1	1595	1
15	1	3	0	1	0	2	2	1164	1
16	1	3	0	1	1	1	1	1566	1
17	1	3	1	0	1	1	1	1490	1
18	1	3	1	1	1	2	2	1695	1
19	1	3	0	0	1	2	2	1449	1
20	1	3	1	1	0	1	1	1578	1
21	1	3	0	0	0	1	1	2148	1
22	1	3	0	1	0	2	2	1352	1
23	1	3	0	1	1	1	1	1576	1
24	1	3	1	0	0	2	2	1465	1
25	1	3	0	0	0	1	1	1888	1
26	1	3	0	1	0	2	2	1172	1
27	1	3	0	1	1	1	1	1078	1
28	1	3	1	0	1	1	1	1530	1
29	1	3	0	0	1	2	2	1057	1
30	1	3	1	1	1	2	2	1413	1
31	1	3	1	1	0	1	1	1136	1
32	1	3	1	0	0	2	2	1410	1
