1	2	2	1	0	0	2	2	691	1
2	2	2	0	0	1	1	1	679	1
3	2	2	1	1	1	2	2	798	1
4	2	2	0	0	0	1	1	1041	1
5	2	2	0	1	0	1	1	1134	1
6	2	2	1	1	0	2	2	850	1
7	2	2	1	0	1	2	2	906	1
8	2	2	0	1	1	1	1	906	1
9	2	2	0	0	1	1	1	659	1
10	2	2	0	0	0	1	1	742	1
11	2	2	1	1	1	2	2	877	1
12	2	2	0	1	0	1	1	777	1
13	2	2	1	0	0	2	2	759	1
14	2	2	0	1	1	1	1	1289	1
15	2	2	1	1	0	2	2	724	1
16	2	2	1	0	1	2	2	823	1
17	2	2	0	0	1	1	1	771	1
18	2	2	0	1	0	1	1	945	1
19	2	2	1	1	1	2	2	796	1
20	2	2	0	1	1	1	1	876	1
21	2	2	1	0	0	2	2	580	1
22	2	2	1	1	0	2	2	645	1
23	2	2	1	0	1	2	2	470	1
24	2	2	0	0	0	1	1	1334	1
25	2	2	1	1	1	2	2	729	1
26	2	2	1	1	0	2	2	717	1
27	2	2	0	1	0	1	1	903	1
28	2	2	0	0	1	1	1	708	1
29	2	2	1	0	0	2	2	685	1
30	2	2	0	1	1	1	1	673	1
31	2	2	1	0	1	2	2	657	1
32	2	2	0	0	0	1	1	816	1
