1	2	1	1	0	0	2	2	1690	1
2	2	1	0	1	1	1	1	1413	1
3	2	1	1	1	0	2	1	2052	0
4	2	1	1	0	1	2	2	1824	1
5	2	1	1	1	1	2	1	1755	0
6	2	1	0	0	1	1	1	1511	1
7	2	1	0	1	0	1	2	2162	0
8	2	1	0	0	0	1	2	1168	0
9	2	1	1	0	1	2	2	1946	1
10	2	1	1	1	1	2	1	2649	0
11	2	1	0	0	1	1	1	1652	1
12	2	1	1	1	0	2	2	1736	1
13	2	1	0	0	0	1	1	717	1
14	2	1	0	1	0	1	1	899	1
15	2	1	1	0	0	2	2	1201	1
16	2	1	0	1	1	1	1	858	1
17	2	1	1	0	1	2	2	912	1
18	2	1	0	1	0	1	1	800	1
19	2	1	0	0	0	1	1	868	1
20	2	1	0	0	1	1	1	888	1
21	2	1	0	1	1	1	1	1067	1
22	2	1	1	0	0	2	2	1206	1
23	2	1	1	1	1	2	2	682	1
24	2	1	1	1	0	2	2	973	1
25	2	1	0	0	1	1	1	756	1
26	2	1	0	1	0	1	1	1201	1
27	2	1	0	0	0	1	1	759	1
28	2	1	0	1	1	1	1	1059	1
29	2	1	1	1	0	2	2	782	1
30	2	1	1	0	0	2	2	671	1
31	2	1	1	1	1	2	2	903	1
32	2	1	1	0	1	2	2	1190	1
