1	3	4	0	0	0	1	1	1519	1
2	3	4	0	0	1	2	2	767	1
3	3	4	1	1	0	2	2	1412	1
4	3	4	1	0	1	2	2	869	1
5	3	4	0	1	1	1	1	842	1
6	3	4	0	1	0	2	2	1034	1
7	3	4	1	1	1	1	1	1044	1
8	3	4	1	0	0	1	1	1523	1
9	3	4	1	0	1	2	2	937	1
10	3	4	0	1	0	2	2	803	1
11	3	4	1	1	1	1	1	1546	1
12	3	4	1	0	0	1	1	2204	1
13	3	4	0	1	1	1	1	1732	1
14	3	4	0	0	0	1	1	1922	1
15	3	4	0	0	1	2	2	846	1
16	3	4	1	1	0	2	2	1140	1
17	3	4	0	1	0	2	2	1603	1
18	3	4	1	1	1	1	1	1123	1
19	3	4	0	0	0	1	1	1575	1
20	3	4	1	0	0	1	1	1392	1
21	3	4	0	1	1	1	1	1582	1
22	3	4	1	0	1	2	2	1183	1
23	3	4	0	0	1	2	2	1114	1
24	3	4	1	1	0	2	2	1748	1
25	3	4	1	0	0	1	1	1523	1
26	3	4	1	1	1	1	1	1360	1
27	3	4	0	1	0	2	2	1027	1
28	3	4	0	0	0	1	1	991	1
29	3	4	1	0	1	2	2	921	1
30	3	4	0	1	1	1	1	1255	1
31	3	4	1	1	0	2	2	777	1
32	3	4	0	0	1	2	2	1186	1
